"index","original_content","translated_content"
"207","who is guilty and who"," хто винний, а хто"
"209","is innocent!"," ні!"
"211","All that I can hope to do","Все, до чого я можу йти,"
"213","is get every defendant"," це щоб кожен обвинувачений"
"215","declared ""guilty""!","був визнаний «винним»!"
"218","So I make that my policy.","Тож я зробив це своїм принципом."
"222","Edgeworth...","Еджворте..."
"227","You've changed.","Ти змінився."
"236","Hmm?","Гмм?"
"240","Phoenix!","Феніксе!"
"244","You know him!?","Ти його знаєш!?"
"255","Don't expect any special","Не очікуй якогось особливого"
"257","treatment,","ставлення,"
"259"," Phoenix Wright."," Фенікс Райт."
"275","Ph-","Ф-"
"277","Phoenix...?","Феніксе...?"
"282","Well...","Ну що ж..."
"284"," court will be"," суд скоро"
"286","starting soon.","починатиметься."
"292","What?","Що?"
"294"," But wait!"," Але стривай!"
"297","Your defense attorney isn't","Твій адвокат ще"
"299","even here yet!","навіть не прибув!"
"301"," They're not..."," Його нема..."
"305","I'll be defending myself.","Я захищатиму себе сам."
"313","Whaa","Шоо"
"315","aat!?","ооо!?"
"320","Okay,","Що ж,"
"322"," let's do this."," зробімо це."
"342","September 9, 10:00 AM","9 вересня, 10:00"
"344","District Court","Окружний суд"
"346","Courtroom No. 1","Судова зала №1"
"375","Court is now in session","Судове засідання оголошується відкритим"
"377","for the trial of Mr. Phoenix","у справі проти пана Фенікса"
"379","Wright.","Райта."
"385","The prosecution is ready,","Сторона обвинувачення готова,"
"388","Your Honor.","Ваша честь."
"397","The defense is ready,","Сторона захисту готова,"
"400","Your Honor.","Ваша честь."
"405","Mr. Wright...","Пане Райт..."
"408","Are you sure you're","Ви певні, що вам"
"410","up to doing this?","це вдасться?"
"415","Yes,","Так,"
"417"," Your Honor."," Ваша честь."
"420","I will be ","Я буду "
"422","defending myself.","захищати себе."
"428","Understood.","Зрозуміло."
"431","Very well.","Ну що ж."
"433"," Mr. Edgeworth,"," Пане Еджворт,"
"435"," your"," ваша"
"437","opening statement,","вступна промову,"
"439"," please."," будь ласка."
"444","As the details of the event","Тож, деталі заходу"
"446","are already quite clear to","вже відомі"
"448","the court,","судові,"
"450","today we will hear the ","тому сьогодні ми почуємо "
"452","testimony of a witness","показання очевидця"
"454","to the defendant's crime.","щодо злочину підсудного."
"462","I see.","Зрозуміло."
"465","The prosecution may call","Сторона обвинувачення може"
"467","its witness.","викликати очевидця."
"473","(That went far too smoothly!)","(Щось дуже вже гладко все відбувається!)"
"476","(Why didn't the judge ask","(Суддя навіть не запитав"
"478","Edgeworth why his witness","Еджворта про те, чому його"
"480","didn't testify before!?)","очевидець не давав показання раніше!?)"
"482","(It's like...","(Наче..."
"484"," it's like"," наче"
"486","he already knows why!)","він уже знає, чому!)"
"488","(Hmm.","(Гм-м."
"490"," If anyone's going to"," Якщо хтось і збирається"
"492","raise an objection about","висловити протест щодо"
"494","this,","цього,"
"496"," I suppose it's me...)","То я...)"
"515","Mr. Edgeworth,","Пане Еджворт,"
"517"," you owe an"," ви маєте"
"519","explanation to the court!","пояснити судові дещо!"
"521","Why didn't this witness","Чому ваш очевидець"
"523","testify in the trial against","не давав показання у справі проти"
"525","Ms. Maya Fey!?","пані Маї Фей!?"
"537","Hmph.","Гмф."
"540","I'm ever so sorry!","Мені так шкода!"
"542","Mr. White is a busy man,","Пан Червуд — зайнята людина,"
"545","and besides...","та й крім цього..."
"547","at the time,","на той час,"
"549"," I thought that"," я думав, що"
"551","Ms. May's opinion was all","все що нам буде потрібно,"
"553","that would be needed."," це думка пані Квітки."
"555","Again,","Знову ж таки,"
"557"," my sincerest"," прошу вибачення"
"559","apologies to the court.","перед судом."
"568","Excellent,","Прекрасно,"
"570"," Mr. Edgeworth."," Пане Еджворт."
"573","I appreciate your demeanor.","Ціную вашу доброзичливість."
"581","...","..."
"589","(Great.","(Чудово."
"591"," He gets to show","Він тут на коні,"
"593","off and I get nowhere.)","а я в цей час дістаю облизня.)"
"603","(Forget it.","(Неважливо."
"606","I smell a trap.)","Відчуваю щось недобре.)"
"615","I would like to call","Я б хотів викликати"
"617","Mr. Redd White to the stand!","пана червуда до трибуни!"
"638","Please state your full name.","Будь ласка, назвіть своє повне ім'я."
"650","You wish to know the","Ви бажаєте знати"
"652","title of my personage?","найменування моєї особи?"
"661","Er...","Е-е..."
"663"," your name?"," ваше ім'я?"
"674","Yes!","Так!"
"676"," That is what I said!"," Я так і сказав!"
"678","Oh dear,","О Боже,"
"680"," do my "," невже мої "
"683","locutions confuse?","словесні звороти збивають з пантелику?"
"695","Name!","Ім'я!"
"701","(These two are great","(Ці двоє дуже добре ладнають"
"703","together...)","між собою...)"
"709","My name is Redd White.","Мене звати Білл Червуд."
"712","But my friends call me","Але мої друзі звуть мене"
"714","Blanco Nino.","Бланко Ніно."
"716","I am the CEO,","Я очільник,"
"718"," or to use a more"," або, якщо використовувати більше"
"720","common term,","звичний термін,"
"722"," the President,"," Президент"
"725","of Bluecorp.","Синнікорпу."
"734","Did you know the victim,","Чи знали ви жертву,"
"737","Ms. Mia Fey?","пані Мію Фей?"
"749","That would be a ","Моя відповідь "
"751","negatory!","негативна!"
"754","No,","Ні,"
"756"," I did not."," не знав."
"765","...","..."
"768","You were at the Gatewater","Чи були ви в готелі Ґейтвотер"
"770","Hotel the night of the","в ніч"
"772","murder?","убивства?"
"781","Correct.","Авжеж."
"786","And you witnessed the","І ви стали очевидцем"
"788","murder from there?","убивства звідти?"
"797","Ahem.","Гм."
"799"," Why tell you what"," Навіщо мені розповідати про те, що"
"801","you already know?","ви вже знаєте?"
"806","Very well,","Гаразд,"
"808"," Mr. White."," пане Червуд."
"810"," You"," ви"
"812","may begin your testimony.","можете дати показання."
"818","(If I can't rip this guy's","(Якзо не зможу вивести його на"
"820","testimony apart,","на чисту воду,"
"822"," I'm"," мені"
"824","done for.)","гаплик.)"
"827","(Why do I always feel like","(Чому я завжди відчуваю, що"
"829","it's the end of the world and","це кінець світу та"
"831","I'm the last man standing?)","я остання людина в ньому?)"
"839","Ho ","Хо-"
"841","hoh ","хо-"
"843","hoh.","хо."
"851","I hope you have made your","Сподіваюся ви примирилися"
"853","peace with God,","з богом,"
"855"," Mr. Lawyer!"," пане адвокате!"
"867","...!","...!"
"873","Let him have it,","Витри йому носа,"
"875"," Phoenix!"," Феніксе!"
"895","-- Witness's Account --","-- Розповідь очевидця --"
"908","Let's see,","Що ж,"
"910"," it was about"," це було близько"
"912","9:00,","9:00,"
"914"," I believe."," як пам'ятаю."
"916","I was quietly perusifying...","Я тихенько штудійовував..."
"919","er,","ой,"
"921"," that's ""reading"" to you,"," точніше «читав», якщо по-вашому,"
"924","some papers by the window.","якусь газету біля вікна."
"927","Then I heard a ","Аж раптом почув "
"929","bedlam","шум,"
"931","coming from outside!","що відбувався ззовні!"
"934","Surprised,","Здивувавшись,"
"936"," I turned to"," я повернувся й"
"938","look at the building","поглянув на будівлю"
"940","across the way.","навпроти."
"944","It was ","Саме тоді "
"947","then I saw him:","я побачив його:"
"950","a spiky-haired man attacking","їжакоголового чоловіка, що атакував"
"952","a woman with long hair!","довговолосу жінку!"
"954","Needless to say that man was","Думаю не слід казати, що цим чоловіком"
"956","none other than you,","могла бути лиш одна людина, і це ви,"
"960","Mr. Lawyer!","пане адвокат!"
"963","I called Miss May over","Саме тоді я покликав пані Квітку"
"966","at once.","до себе."
"968"," She,"," Вона,"
"970"," too,"," звісно,"
"972"," was","також"
"974","flabbergasted of course.","була налякана."
"979","The victim,","Жертва,"
"981"," she..."," вона..."
"983"," she ran"," вона намагалася"
"985","away,","втекти,"
"987"," but you gave chase!"," але ви погналися за нею!"
"1006","Finally there was a","Врешті-решт, сталося"
"1008","terrible impaction!","жахливе зіткнення!"
"1011","Then it was all over...","І все скінчилося..."
"1025","Hmm...","Гм-м..."
"1029","If things occurred as you","Якщо все було справді"
"1031","testify,","як ви кажете,"
"1033"," then I'm afraid the"," тоді нажаль"
"1035","defendant is guilty.","обвинувачений винен."
"1038","Very well,","Щож,"
"1040"," defendant..."," обвинувачений..."
"1044"," er,"," е-е,"
"1047","I mean,","тобто"
"1050"," Mr. Wright."," пане Райт."
"1053","Your cross-examination...","Розпочинайте перехресний допит..."
"1058","Yes,","Так,"
"1060"," Your Honor."," Ваша честь."
"1083","-- Witness's Account --","-- Розповідь очевидця --"
"1103","Let's see, it was about","Що ж, це було близько"
"1105","9:00, I believe.","9:00, як я пам'ятаю."
"1118","I was quietly perusifying...","Я тихенько штудійовував..."
"1120","er, that's ""reading"" to you,"," точніше «читав», якщо по-вашому,"
"1122","some papers by the window.","якусь газету біля вікна."
"1135","Then I heard a bedlam","Аж раптом я почув шум,"
"1137","coming from outside!","що відбувався ззовні!"
"1150","Surprised, I turned to","Здивувавшись, я повернувся й"
"1152","look at the building","поглянув на будівлю"
"1154","across the way.","навпроти."
"1167","It was then I saw him:","Саме тоді я побачив його:"
"1169","a spiky-haired man attacking","їжакоголового чоловіка, що атакував"
"1171","a woman with long hair!","довговолосу жінку!"
"1184","Needless to say that man was","Думаю не слід казати, що цим чоловіком"
"1186","none other than you,","могла бути лиш одна людина, і це ви,"
"1188","Mr. Lawyer!","пане адвокат!"
"1200","I called Miss May over","Саме тоді я покликав пані Квітку"
"1202","at once. She, too, was","до себе. Вона, звісно, також"
"1204","surprised of course.","була налякана."
"1218","The victim, she... she ran","Жертва, вона... вона намагалася втекти,"
"1220","away, but you gave chase!"," але ви погналися за нею!"
"1231","The victim ran to the left,","Жертва побігла ліворуч,"
"1233","and you gave chase!","але ви погналися за нею!"
"1246","Finally there was a","Врешті-решт, сталося"
"1248","terrible impaction!","жахливе зіткнення!"
"1250","Then it was all over...","І все скінчилося..."
"1261","(Did Edgeworth ""prep"" this guy,","(Невже Еджворт також «підготвував»"
"1264","too,","і цього леґеня,"
"1266"," I wonder?)","гммм?"
"1268","(Anyway,","(В будь-якому разі,"
"1270"," I'd better find","
 мені слід знайти"
"1272","a weakness in there...)","ахіллесову п'яту в його показаннях)"
"1291","How do you know what time","Звідки ви знаєте котра"
"1293","it was?","була година?"
"1302","Because I am always","Та, бо я зажди"
"1304","abso-posi-lutely perfect,","ці-лко-ви-то ідеальний,"
"1307","you know?","розумієш?"
"1319","No no no,","Ні-ні-ні,"
"1321"," you're not getting"," вам це не"
"1324","away with that!","зійде з рук!"
"1333","You are so mistrusting,","пане Адвокате,"
"1336","Mr. Lawyer!","ви такий недовірливий!"
"1339","So...","Тож..."
"1341"," what was the proper"," яка там інша назва для"
"1343","term for ""secretary"" again...?","терміну «секретарка»?.."
"1347","Anyway,","У будь-якому разі,"
"1349"," Miss May ordered"," пані Квітка замовила"
"1351","room service for 9:00.","каву в кімнату, на 9:00"
"1353","It happened soon after the","Це сталося незабаром після"
"1355","room service arrived.","того як їй принесли цю каву."
"1361","(Hmm.","(Гм-м"
"1363"," That's what Miss May"," Його слова збігаються"
"1365","said,","зі словами пані"
"1367"," too.)"," Квітки.)"
"1380","True,","Це правда,"
"1382"," the bellboy who brought"," посильний, що приніс"
"1384","the coffee saw Miss May.","каву бачив пані Квітку."
"1394","But he testified that he","Але в його показаннях він зазначив,"
"1396","did not see you at the time!","що не бачив вас у той момент!"
"1405","Ahem.","Гм."
"1407"," This is your concern?"," Серйозно?"
"1411","Silly Lawyer!","Дурненький адвокат!"
"1413"," Miss May "," пані Квітка "
"1415","received the coffee outside","Отримала каву поза"
"1417","the room!","кімнатою!"
"1422","Of course he could not see me.","Звісно, що він не міг мене бачити."
"1425","He would need X-ray vision to","Він має крізь стіни бачити,"
"1427","pull off something like that!","щоб це провернути!"
"1434","(Hmm...)","(Гм-м...)"
"1440","Tell us,","Скажіть нам,"
"1442"," what were you"," що ви робили"
"1444","doing at that time?","в той момент?"
"1463","(I don't see anything to gain","(Нема сенсу допитувати"
"1465","by attacking him on this","його про"
"1467","point any further.)","це.)"
"1471","Okay,","Добре,"
"1473"," what were you"," що ви робили"
"1475","doing at the time?","в той момент?"
"1493","By window,","За вікном,"
"1495"," you mean the one"," ви маєте на увазі"
"1497","directly across from Fey ＆ Co."," Прямо навпроти Юридичної фірми"
"1499","Law Offices?","«Фей та партнери»?"
"1511","Correct!","Авжеж!"
"1513"," That is the only"," Це єдине"
"1515","window,","вікно,"
"1517"," you see."," розумієте."
"1522","And there you were","І тоді ви"
"1524","reading...","читали..."
"1526"," papers?"," газету?"
"1538","Correct!","Авжеж!"
"1543","The Gatewater is a business-","Ґейтвотер — це готель для"
"1545","man's hotel,","бізнесменів,"
"1547"," and I am a busy"," а я зайнята людина,"
"1549","man who had business to do!","у якої є справи!"
"1568","A ""bedlam""?","Ви сказали «шум»?"
"1577","It must have been when","Це напевно"
"1579","you attacked,","сталося, коли ви напали"
"1581"," I assume."," на неї."
"1586","We see."," Зрозуміло."
"1588"," Continue."," Продовжуйте."
"1606","So you were reading your","То ви читали свою"
"1608","papers until you heard","газету допоки не почули"
"1610","that sound?","шум?"
"1619","But of course.","Ну звісно."
"1621"," I am"," Я"
"1623","no snoop,","не пхаю носа не в свої справи,"
"1625"," peeping out of"," який сенс підглядати"
"1627","windows at night."," в чужі вікна в ночі?"
"1633","(No snoop?","(Не пхаєте носа?"
"1635"," Yeah,"," Ага,"
"1637"," right!"," звісно!"
"1640","You've made a career ","Ви тільки завдяки йому"
"1642","out of snooping!)","й побудували кар'єру!)"
"1664","S-","Ї-"
"1666","spiky-","їжако"
"1668","haired!?","головий!?"
"1690","What you ","Те, що ви "
"1693","just said directly","щойно сказали прямо"
"1695","conflicts with Miss May's","суперечить показанням"
"1697","testimony!","Пані Квітки!"
"1699","Miss May clearly stated that","Вона чітко зазначила, що"
"1701","the assailant looked like","нападник"
"1703","a ""girl""!","був «дівчинкою»!"
"1708","I've always been proud","Я завжди пишався"
"1710","of my eyesight,","своїм зором,"
"1712"," Mr. Lawyer."," пане адвокате."
"1718","Just what is your eyesight?","Який у вас зір?"
"1730","Counting both eyes...","В обох очах..."
"1732"," 40!"," 2!"
"1744","40!?","2!?"
"1746"," Don't add them together!"," Вони не додаються!"
"1756","I think the witness is trying","Я думаю очевидець хоче"
"1758","to say his eyesight is good.","сказати, що в нього чудовий зір."
"1764","(Hey,","(Агов,"
"1766"," whose side is the"," ви взагалі"
"1768","judge on,","чиєму боці"
"1770"," anyway?)"," пане суддя?)"
"1777","And what did you do then?","І що ви зробили після цього?"
"1795","What was Miss May doing","Що робила пані Квітка"
"1797","at that time?","в той час?"
"1806","She had just finished","Вона якраз доглядала"
"1808","watching a soap opera on the","мильну оперу по"
"1810","TV,","телевізору,"
"1812"," and was weeping openly."," вона плакала, наче дитя"
"1817","Did you know she had been","Чи ви знали, що вона"
"1819","tapping the Fey office phone?","прослуховувала телефон пані Фей?"
"1835","Irrelevant!","Неважливо!"
"1837"," That has nothing"," Це ніяк не стосується"
"1839","to do with the case at hand.","нинішньої ситуації."
"1848","I care not.","Мені байдуже."
"1850"," I will answer the"," Я відповім на"
"1852","lawyer's bold inquiry.","ваше провокативне питання."
"1856","Miss May was acting alone","Пані Квітка прослуховувала"
"1858","when she tapped the phone","телефон пані Фей, чи як її там,"
"1860","of this Fey woman.","зі своєї ініціативи."
"1866","You'd make a good politician,","З вас вийшов би гарний політик,"
"1869","Mr. White.","пане Червуд."
"1876","Ho ","Хо-"
"1878","hoh!","хо-хо!"
"1880"," I know!"," Знаю!"
"1882"," After all,"," Врешті-решт,"
"1885","I am ""El Presidente.""","я же «Кіраўнік»."
"1890","Please continue.","Будь ласка, продовжуйте."
"1909","Can you be a little more","Можете розказати про це"
"1911","detailed about that?","детальніше?"
"1913","I think it's worth knowing","Вважаю, нам варто знати,"
"1915","exactly what happened.","що сталося."
"1924","Of course!","Ну, звісно!"
"1926"," Comprende!","Разумею!"
"1929","I understand!","Я розумію!"
"1933","The victim was attacked,","Ви атакували"
"1936","by you,","жертву,"
"1938"," and ran to the left."," і вона побігла ліворуч."
"1940","You gave chase,","Ви наздогнали,"
"1942"," and struck"," та вдарили"
"1944","her down!","її!"
"1949","Are you sure?","Ви впевнені?"
"1961","As you know,","Як ви знаєте,"
"1966"," I am always"," я завжди"
"1968","abso-posi-lutely perfect!","ці-лко-ви-тенько ідеальний!"
"1973","Perhaps you could change","Тоді, ви могли б змінити"
"1975","your testimony to reflect","ваші показання щодо"
"1977","this new detail.","цієї деталі."
"1995","Are you sure about that?","Ви впевнені в цьому?"
"2004","How many times must I say it?","Скільки разів я маю це казати?"
"2012","I am abso-posi-lutely perfect!","Я ці-лко-ви-тенько ідеальний!"
"2015","End of story!","Завіса!"
"2021","(How many times must","(Скільки ще разів"
"2023","I hear that?)","я маю це почути?)"
"2031","Psst!","Пс-с!"
"2033"," Phoenix!"," Феніксе!"
"2035","Doesn't something about","Чи не здається тобі,"
"2037","that strike you as a","що він сказав,"
"2039","little odd?","щось підозріле?"
"2057","Um...","Ем-м..."
"2059"," ""impaction""?","«зіткнення»?"
"2062","Don't you mean just ""impact""?","Ви маєте на увазі «удар»?"
"2074","Ridiculosity!","Сміховитсько!"
"2076"," I think you need"," Вам треба підтягнути"
"2078","to brush up on your language","знання"
"2080","skills!","мови!"
"2086","(On second thought,","(Хоча, якщо подумати,"
"2088"," perhaps"," краще взагалі"
"2090","I'd better leave the whole","не лізти в усю"
"2092","language thing alone...)","цю мовну тему...)"
"2102","Wait right there!","Стривайте-но!"
"2105","Mr. White,","пане Червуд,"
"2107"," you've"," ви"
"2111","dug your own grave!","щойно сплели собі петлю!"
"2120","What is this!?","Що це означає!?"
"2125","You said the victim ran","Ви сказали, що жертва побігла"
"2127","to the ""left.""","ліворуч."
"2129","But that directly contradicts","Але це прямо суперечить"
"2131","Miss May's testimony!","показанням пані Квітки!"
"2144","She clearly stated that the","Вона чітко заявила, що"
"2146","victim ran ","жертва побігла "
"2148","""right""!","праворуч!"
"2158","...","..."
"2160","!","!"
"2164","Oh ","О- "
"2166","hoh ","хо- "
"2168","hoh.","хох."
"2170"," It is simple."," Просте пояснення."
"2173","You have misheard her.","Ви просто неправильно її почули."
"2182","I think not.","Я так не думаю."
"2184","Look at the floor plans...","Погляньте на план поверху..."
"2197","The killer was here.","Убивця перебував тут."
"2202","And the victim,","А жертва,"
"2204"," here."," тут."
"2207","If the victim ran to the","Якби жертва побігла"
"2209","left,","ліворуч,"
"2211"," as you claim she did..."," як ви заявляєте..."
"2215","She would have been running","Вона б бігла у протилежному"
"2218","directly away from the door","напрямку від дверей"
"2220","!","!"
"2223","She would have been running","Вона б забігла"
"2225","into a ","прямо у "
"2227","dead end","глухий кут"
"2229","!","!"
"2232","Don't you find that odd?","Чи не здається це вам дивним?"
"2243","!","!"
"2248","Very strange...","Дуже дивно..."
"2250","I did see her run to the","Я справді бачив як вона бігла"
"2252","left...","ліворуч..."
"2254"," I did."," Справді бачив."
"2259","Phoenix...","Феніксе..."
"2261"," look at his face."," Глянь на його обличчя"
"2264","I don't think he's lying","Мені здається, що він"
"2266","about this one.","не бреше."
"2270","True.","Справді."
"2273","(Maybe he really did see","(Може він дійсно бачив як"
"2275","the victim run left...?)","жертва побігла ліворуч...?)"
"2277","(So he did witness the","(То, він став очевидцем"
"2279","killing...?)","убивства...?)"
"2283","(Wait a second!)","(Заждіть!)"
"2290","Mr. Wright?","Пане Райт?"
"2295","Yes,","Так,"
"2297"," Your Honor?"," Ваша честь?"
"2302","Miss May says ""right,"" and","Пані квітка каже «праворуч», а"
"2304","Mr. White says ""left.""","пан Червуд каже «ліворуч»."
"2306","Can you explain this","Ви можете пояснити"
"2308","contradiction to the court?","цю розбіжність судові?"
"2320","As Mr. White has testified,","Як засвідчив пан Червуд,"
"2323","Mia ran to the left.","Мія побігла ліворуч."
"2328","But...","Але..."
"2331","But if that's the case...","Якщо це було насправді..."
"2334","Why would she run in the","Навіщо їй бігти у протилежному"
"2336","opposite direction from","напрямку від"
"2338","the door?","дверей?"
"2343","She did not.","Вона цього не робила."
"2345"," She was running"," Вона бігла"
"2347","towards the door,","до дверей,"
"2349"," Your Honor."," Ваша честь."
"2362","Bwah!","Ха!"
"2365","Now you're the one making","Тепер саме ви суперечите"
"2367","a contradiction, Mr. Wright!","фактам, пане Райт!"
"2372","Not at all.","Аж ніяк."
"2380","As Miss May has stated,","Як зазначила пані Квітка,"
"2382"," Mia"," Мія"
"2384","ran to the right after she","побігла праворуч одразу після того"
"2386","was attacked.","як на неї напали."
"2397","What is this?","Що це таке?"
"2400","I am not fashioning","Я не вигадую ніяких"
"2402","fabrications,","деталей,"
"2404"," I assure you!"," я запевняю вас!"
"2406","That lady ran to the left!","Ця пані побігла ліворуч!"
"2409","I am sure of it!","Я певен у цьому!"
"2414","Then there can be","Тоді, тут може бути"
"2416","only one explanation.","лише одне пояснення."
"2425","Eh...?","Га...?"
"2427"," And that is?","І що ж це?"
"2438","Both witnesses are","Обидва очевидці"
"2440","telling the truth.","говорять правду."
"2444","(For once...)","(Вперше...)"
"2456","Hah!","Ага!"
"2458"," I doubt it!"," Сумніваюся в цьому!"
"2460","Er,","Е-е,"
"2462"," rather,"," в сенсі"
"2464"," that does not"," це не пояснює"
"2466","clear up the contradiction!","нашу розбіжність!"
"2471","There is one scenario that","Є один сценарій який"
"2473","would explain their","може пояснити розбіжність"
"2475","conflicting accounts.","між очевидцями."
"2484","What!?","Що!?"
"2501","Obviously,","Очевидно, що"
"2503"," the witness was ","очевидець"
"2505","not","не"
"2507","viewing the crime ","спостерігав за злочином"
"2509","from the","з"
"2511","hotel!","готелю!"
"2537","Mr. Wright!","Пане Райт!"
"2539"," What do you mean?"," Тобто?"
"2544","Yes,","Так,"
"2546"," what do you mean,"," тобто,"
"2549","he was not ""viewing the crime","він «не спостерігав за злочином"
"2551","from the hotel""!?","з готелю»!?"
"2561","If he was not in the hotel,","Якщо він не був у готелі,"
"2565","where could he have been!?","то де він міг бути?"
"2578","In the law offices of","В юридичні фірмі"
"2580","Fey ＆ Co., of course!","«Фей та партнери», звісно!"
"2603","More specifically,","Якщо конкретніше,"
"2605"," he "," він "
"2607","was standing here!","стояв там!"
"2626","(Time to show the court where","(Гаразд, час показати судові"
"2628","Mr. White was standing!)","де стояв пан Червуд!)"
"2649","That's where ","Ось "
"2651","he was!","тут!"
"2659","Hold it right there,","Зачекайте,"
"2662","Mr. Wright!","пане Райт"
"2671","If he was there during","Якщо він був тут протягом"
"2673","the very act of murder...","вбивства..."
"2677","That would make him","Тоді він став би"
"2679","an accomplice!","співучасником!"
"2699","Impossible!","Це неможливо!"
"2701","There was no one other than","У кімнаті не"
"2703","the criminal and victim in","було нікого окрім вбивці"
"2705","the room!","та жертви!"
"2708","There is no evidence,","Але й доказів"
"2710"," no"," протилежного"
"2712","proof to the contrary!","теж немає!"
"2716"," None!"," Жодного!"
"2728","S-","В-"
"2730","sorry!","вибачте!"
"2732"," Er...","Е-е..."
"2734"," let me"," Дозвольте мені"
"2736","try that again!","спробувати знову!"
"2755","That's where ","Ось "
"2757","he was!","тут!"
"2769","M-","П-"
"2774","Mr. Wright!","пане райт!"
"2777","We are not fools!","Ми не дурні!"
"2779","How could he have been","Як він міг стояти"
"2781","exactly where the victim","в тому ж місці"
"2783","was standing!?","те жертва!?"
"2796","(Oh...","А..."
"2798"," oh,"," бляха,"
"2800"," right!)"," точно!)"
"2809","Mr. Wright!","Пане Райт!"
"2812","What is the meaning of this!?","Що це означає?"
"2820","Sorry,","Вибачте,"
"2822"," Your Honor!"," Ваша честь"
"2824"," Sorry!"," Будь ласка!"
"2827","Let me try that again...","Дайте спробувати ще раз..."
"2845","This is where ","Ось "
"2847","he was!","тут!"
"2856","Look!","Дивіться!"
"2859","When the victim ran for","Коли жертва побігла"
"2861","the door...","до дверей..."
"2863","If he was watching from this","Якщо він спостерігав"
"2865","point,","за нею звідси,"
"2869"," to him it would appear","то йому здалося би,"
"2871","that she ran to the ""left.""","що вона побіжала «ліворуч»."
"2892","Please!","Прошу!"
"2894"," This is no time for","Зараз не час"
"2896","jokes in ill taste!","на дурнуваті жарти!"
"2907","That is ","Ось"
"2909","where the","тут"
"2912","killer was ","стояв"
"2914","standing!","убивця!"
"2941","Order!","Тиша!"
"2943"," "," "
"2947","I will have order!","Тиша в суді!"
"2949","Anyone disturbing the order","Кожен, хто порушить"
"2951","of this courtroom will be","тишу у судовій залі"
"2953","held in contempt!","буде звинувачений у неповазі до суду!"
"2960","Mr. Wright!","Пане Райт!"
"2964","What are you suggesting!?","Що ви маєте на увазі?"
"2971","R-","Н-"
"2975","r-","н-"
"2978","rapsc","нон"
"2980","allion!!!","сенс!!!"
"2997","The postulations of the","Твердження"
"2999","defense are ","сторони захисту "
"3002","a distortion","спотворюють"
"3004","of the truth,","правду,"
"3006"," Your Honor!"," Ваша честь!"
"3011","Indeed.","Дійсно."
"3014","They do seem a bit","Це все здається трохи"
"3016","far-fetched...","надуманим..."
"3022","...","..."
"3030","Ho ","Хо-"
"3032","hoh ","хо-"
"3034","hoh!","хо!"
"3039","You provide us with so","А ви справді"
"3042","much entertainment,","вмієте розсмішити"
"3045","Mr. Lawyer!","Пане адвокате!"
"3057","(What now!?","Що, чому!?"
"3060","He's...","Він..."
"3062"," laughing!?)"," сміється!?"
"3072","The hilarity of the moment","Цей неймовірний момент"
"3074","made me remember something...","змусив мене дещо пригадати..."
"3076","It appears I have been","Мабуть я висловився"
"3078","unclear,","нечітко,"
"3080"," and for this,","тому,"
"3083","I apologize.","Перепрошую,"
"3086","Mr. Your Honor...","Пане Ваша честь..."
"3088","Might I be allowed to","Можна я дам"
"3090","testify once more?","показання ще раз?"
"3100","Very well,","Гаразд,"
"3102"," let's hear"," вислухаємо"
"3104","your revised testimony.","ваші нові показання."
"3112","(Good luck.","Щасти."
"3114"," You can't fix"," Ти не зможеш виправити"
